Unnamed: 0,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,remaining_lease_year,month_extract,year_extract,flat_type_room,flat_model_cat,storey_range_cat,town_cat,latitude,longitude
8940,2019-11,BUKIT MERAH,5 ROOM,56,HAVELOCK RD,01 TO 03,114.0,Improved,2013,92 years 06 months,802000.0,92.5,11,2019,5,2,0,6,52.4527144,-1.84929377412
8941,2019-11,BUKIT PANJANG,3 ROOM,550A,SEGAR RD,01 TO 03,67.0,Model A,2015,95 years 01 month,293000.0,95.08333333333331,11,2019,3,3,0,7,1.38919985,103.76723527855142
8942,2019-11,BUKIT PANJANG,3 ROOM,547D,SEGAR RD,04 TO 06,67.0,Model A,2015,94 years 08 months,305000.0,94.66666666666669,11,2019,3,3,1,7,1.3888981500000002,103.76911095542636
8943,2019-11,BUKIT PANJANG,3 ROOM,547D,SEGAR RD,13 TO 15,67.0,Model A,2015,94 years 08 months,315000.0,94.66666666666669,11,2019,3,3,4,7,1.3888981500000002,103.76911095542636
8944,2019-11,BUKIT PANJANG,3 ROOM,547C,SEGAR RD,16 TO 18,67.0,Model A,2015,94 years 09 months,328000.0,94.75,11,2019,3,3,5,7,1.38856045,103.76883736374928
8945,2019-11,BUKIT PANJANG,3 ROOM,454,FAJAR RD,16 TO 18,68.0,Model A,2015,95 years 01 month,330000.0,95.08333333333331,11,2019,3,3,5,7,1.3833977,103.7695948
8946,2019-11,BUKIT PANJANG,3 ROOM,454,FAJAR RD,13 TO 15,68.0,Model A,2015,95 years 01 month,342000.0,95.08333333333331,11,2019,3,3,4,7,1.3833977,103.7695948
8947,2019-11,BUKIT PANJANG,4 ROOM,458,SEGAR RD,01 TO 03,93.0,Premium Apartment,2012,92 years,360000.0,92.0,11,2019,4,4,0,7,1.3880210000000002,103.77131921795876
8948,2019-11,BUKIT PANJANG,4 ROOM,457,SEGAR RD,04 TO 06,93.0,Premium Apartment,2012,92 years 01 month,395000.0,92.08333333333331,11,2019,4,4,1,7,1.388233,103.77076008582844
8949,2019-11,BUKIT PANJANG,4 ROOM,548B,SEGAR RD,07 TO 09,92.0,Model A,2015,95 years 01 month,408000.0,95.08333333333331,11,2019,4,3,2,7,1.3895197,103.76866019486388
8950,2019-11,BUKIT PANJANG,4 ROOM,460,SEGAR RD,04 TO 06,93.0,Premium Apartment,2015,94 years 09 months,410000.0,94.75,11,2019,4,4,1,7,1.3873679499999998,103.77208238643485
8951,2019-11,BUKIT PANJANG,4 ROOM,461,SEGAR RD,07 TO 09,93.0,Premium Apartment,2015,94 years 09 months,418000.0,94.75,11,2019,4,4,2,7,1.3881298,103.7716257
8952,2019-11,BUKIT PANJANG,4 ROOM,547B,SEGAR RD,07 TO 09,92.0,Model A,2015,94 years 08 months,418888.0,94.66666666666669,11,2019,4,3,2,7,1.38846325,103.76907342904587
8953,2019-11,BUKIT PANJANG,4 ROOM,457,SEGAR RD,13 TO 15,93.0,Premium Apartment,2012,92 years 01 month,420000.0,92.08333333333331,11,2019,4,4,4,7,1.388233,103.77076008582844
8954,2019-11,BUKIT PANJANG,4 ROOM,546A,SEGAR RD,13 TO 15,92.0,Model A,2015,94 years 08 months,420000.0,94.66666666666669,11,2019,4,3,4,7,1.388547,103.77017470933347
8955,2019-11,BUKIT PANJANG,4 ROOM,461,SEGAR RD,07 TO 09,93.0,Premium Apartment,2015,94 years 09 months,425000.0,94.75,11,2019,4,4,2,7,1.3881298,103.7716257
8956,2019-11,BUKIT PANJANG,4 ROOM,458,SEGAR RD,13 TO 15,93.0,Premium Apartment,2012,92 years,428000.0,92.0,11,2019,4,4,4,7,1.3880210000000002,103.77131921795876
8957,2019-11,BUKIT PANJANG,4 ROOM,635A,SENJA RD,07 TO 09,92.0,Model A,2015,94 years 11 months,428000.0,94.91666666666669,11,2019,4,3,2,7,1.3841658,103.7605439
8958,2019-11,BUKIT PANJANG,4 ROOM,459,SEGAR RD,07 TO 09,93.0,Premium Apartment,2015,94 years 09 months,432888.0,94.75,11,2019,4,4,2,7,1.3877246,103.77184051156976
8959,2019-11,BUKIT PANJANG,4 ROOM,547B,SEGAR RD,16 TO 18,92.0,Model A,2015,94 years 08 months,440000.0,94.66666666666669,11,2019,4,3,5,7,1.38846325,103.76907342904587
8960,2019-11,BUKIT PANJANG,4 ROOM,633D,SENJA RD,13 TO 15,93.0,Model A,2013,93 years 01 month,440000.0,93.08333333333331,11,2019,4,3,4,7,1.3841658,103.7605439
8961,2019-11,BUKIT PANJANG,4 ROOM,633A,SENJA RD,19 TO 21,93.0,Model A,2013,93 years 01 month,445000.0,93.08333333333331,11,2019,4,3,6,7,1.3841658,103.7605439
8962,2019-11,BUKIT PANJANG,4 ROOM,461,SEGAR RD,13 TO 15,93.0,Premium Apartment,2015,94 years 09 months,447888.0,94.75,11,2019,4,4,4,7,1.3881298,103.7716257
8963,2019-11,BUKIT PANJANG,4 ROOM,459,SEGAR RD,16 TO 18,93.0,Premium Apartment,2015,94 years 09 months,450000.0,94.75,11,2019,4,4,5,7,1.3877246,103.77184051156976
8964,2019-11,BUKIT PANJANG,4 ROOM,635B,SENJA RD,13 TO 15,93.0,Model A,2015,94 years 11 months,455000.0,94.91666666666669,11,2019,4,3,4,7,1.3866613,103.75790273783376
8965,2019-11,BUKIT PANJANG,4 ROOM,460,SEGAR RD,16 TO 18,93.0,Premium Apartment,2015,94 years 09 months,475000.0,94.75,11,2019,4,4,5,7,1.3873679499999998,103.77208238643485
8966,2019-11,BUKIT PANJANG,4 ROOM,636B,SENJA RD,16 TO 18,92.0,Model A,2015,95 years 01 month,475000.0,95.08333333333331,11,2019,4,3,5,7,1.38754915,103.75832992085888
8967,2019-11,BUKIT PANJANG,4 ROOM,636B,SENJA RD,13 TO 15,92.0,Model A,2015,95 years,480000.0,95.0,11,2019,4,3,4,7,1.38754915,103.75832992085888
8968,2019-11,BUKIT PANJANG,4 ROOM,636B,SENJA RD,22 TO 24,92.0,Model A,2015,95 years 01 month,480000.0,95.08333333333331,11,2019,4,3,7,7,1.38754915,103.75832992085888
8969,2019-11,BUKIT PANJANG,5 ROOM,635A,SENJA RD,04 TO 06,112.0,Improved,2015,94 years 11 months,500000.0,94.91666666666669,11,2019,5,2,1,7,1.3841658,103.7605439
8970,2019-11,BUKIT PANJANG,5 ROOM,549B,SEGAR RD,13 TO 15,113.0,Improved,2015,95 years 01 month,505000.0,95.08333333333331,11,2019,5,2,4,7,1.38981365,103.7677248595521
8971,2019-11,BUKIT PANJANG,5 ROOM,547B,SEGAR RD,07 TO 09,112.0,Improved,2015,94 years 08 months,522000.0,94.66666666666669,11,2019,5,2,2,7,1.38846325,103.76907342904587
8972,2019-11,BUKIT PANJANG,5 ROOM,547A,SEGAR RD,07 TO 09,112.0,Improved,2015,94 years 08 months,530000.0,94.66666666666669,11,2019,5,2,2,7,1.38816915,103.76997350809503
8973,2019-11,BUKIT PANJANG,5 ROOM,549B,SEGAR RD,13 TO 15,113.0,Improved,2015,95 years 01 month,541000.0,95.08333333333331,11,2019,5,2,4,7,1.38981365,103.7677248595521
8974,2019-11,BUKIT PANJANG,5 ROOM,546C,SEGAR RD,13 TO 15,112.0,Improved,2015,94 years 08 months,550000.0,94.66666666666669,11,2019,5,2,4,7,1.38897975,103.76938391305556
8980,2019-11,CHOA CHU KANG,2 ROOM,166A,TECK WHYE CRES,04 TO 06,47.0,Model A,2015,94 years 03 months,212000.0,94.25,11,2019,2,3,1,9,1.3832558,103.75302793680612
8981,2019-11,CHOA CHU KANG,2 ROOM,166B,TECK WHYE CRES,19 TO 21,47.0,Model A,2015,94 years 03 months,240000.0,94.25,11,2019,2,3,6,9,1.3831251999999998,103.75339868330131
8982,2019-11,CHOA CHU KANG,4 ROOM,572,CHOA CHU KANG ST 52,07 TO 09,92.0,Model A,2015,94 years 03 months,390000.0,94.25,11,2019,4,3,2,9,1.3938179000000002,103.745283694314
8983,2019-11,CHOA CHU KANG,4 ROOM,574,CHOA CHU KANG ST 52,04 TO 06,92.0,Model A,2015,94 years 02 months,411500.0,94.16666666666669,11,2019,4,3,1,9,1.3943761499999998,103.74509588698923
8984,2019-11,CHOA CHU KANG,4 ROOM,574,CHOA CHU KANG ST 52,04 TO 06,92.0,Model A,2015,94 years 02 months,415888.0,94.16666666666669,11,2019,4,3,1,9,1.3943761499999998,103.74509588698923
8985,2019-11,CHOA CHU KANG,4 ROOM,572,CHOA CHU KANG ST 52,04 TO 06,92.0,Model A,2015,94 years 02 months,425000.0,94.16666666666669,11,2019,4,3,1,9,1.3938179000000002,103.745283694314
8986,2019-11,CLEMENTI,4 ROOM,420,CLEMENTI AVE 1,07 TO 09,91.0,Model A,2013,92 years 11 months,682000.0,92.91666666666669,11,2019,4,3,2,10,1.31018505,103.7691503151676
8987,2019-11,CLEMENTI,4 ROOM,425,CLEMENTI AVE 1,07 TO 09,99.0,Model A,2013,92 years 10 months,720888.0,92.83333333333331,11,2019,4,3,2,10,1.30966795,103.77133130904951
8988,2019-11,GEYLANG,4 ROOM,2C,GEYLANG SERAI,04 TO 06,95.0,Model A,2011,91 years 01 month,648888.0,91.08333333333331,11,2019,4,3,1,11,1.3174606,103.8980768840824
8989,2019-11,GEYLANG,4 ROOM,2C,GEYLANG SERAI,13 TO 15,95.0,Model A,2011,91 years 01 month,670000.0,91.08333333333331,11,2019,4,3,4,11,1.3174606,103.8980768840824
8990,2019-11,GEYLANG,4 ROOM,2C,GEYLANG SERAI,13 TO 15,95.0,Model A,2011,91 years 01 month,672000.0,91.08333333333331,11,2019,4,3,4,11,1.3174606,103.8980768840824
8991,2019-11,GEYLANG,4 ROOM,2D,GEYLANG SERAI,04 TO 06,95.0,Model A,2011,91 years 01 month,675000.0,91.08333333333331,11,2019,4,3,1,11,1.3175466999999998,103.89851880043382
8992,2019-11,HOUGANG,3 ROOM,986B,BUANGKOK CRES,01 TO 03,67.0,Model A,2012,91 years 06 months,285000.0,91.5,11,2019,3,3,0,12,1.3822798500000002,103.88013707556334
8993,2019-11,HOUGANG,3 ROOM,986A,BUANGKOK CRES,10 TO 12,67.0,Model A,2012,91 years 06 months,315000.0,91.5,11,2019,3,3,3,12,1.38191795,103.8799351
8994,2019-11,HOUGANG,3 ROOM,986A,BUANGKOK CRES,07 TO 09,67.0,Model A,2012,91 years 06 months,323000.0,91.5,11,2019,3,3,2,12,1.38191795,103.8799351
8995,2019-11,HOUGANG,4 ROOM,988C,BUANGKOK GREEN,01 TO 03,93.0,Model A,2015,94 years 03 months,398000.0,94.25,11,2019,4,3,0,12,1.38036435,103.87732611991704
8996,2019-11,HOUGANG,4 ROOM,988C,BUANGKOK GREEN,01 TO 03,93.0,Model A,2015,94 years 03 months,410000.0,94.25,11,2019,4,3,0,12,1.38036435,103.87732611991704
8997,2019-11,HOUGANG,4 ROOM,988B,BUANGKOK GREEN,16 TO 18,93.0,Model A,2015,94 years 03 months,435000.0,94.25,11,2019,4,3,5,12,1.3799491499999998,103.87730347014951
8998,2019-11,HOUGANG,4 ROOM,988C,BUANGKOK GREEN,10 TO 12,93.0,Model A,2015,94 years 04 months,438000.0,94.33333333333331,11,2019,4,3,3,12,1.38036435,103.87732611991704
8999,2019-11,JURONG EAST,2 ROOM,23,TEBAN GDNS RD,19 TO 21,47.0,Model A,2013,92 years 10 months,222000.0,92.83333333333331,11,2019,2,3,6,13,1.3229101,103.7391379106306
9000,2019-11,JURONG EAST,2 ROOM,372,JURONG EAST ST 32,07 TO 09,44.0,Model A,2014,93 years 03 months,240000.0,93.25,11,2019,2,3,2,13,1.3454092,103.7339455
9001,2019-11,JURONG EAST,2 ROOM,372,JURONG EAST ST 32,13 TO 15,44.0,Model A,2014,93 years 03 months,255000.0,93.25,11,2019,2,3,4,13,1.3454092,103.7339455
9002,2019-11,JURONG EAST,2 ROOM,372,JURONG EAST ST 32,10 TO 12,44.0,Model A,2014,93 years 03 months,258000.0,93.25,11,2019,2,3,3,13,1.3454092,103.7339455
9003,2019-11,JURONG EAST,4 ROOM,21,TEBAN GDNS RD,25 TO 27,87.0,Model A,2013,92 years 11 months,440000.0,92.91666666666669,11,2019,4,3,8,13,1.323722,103.73945944875888
9004,2019-11,JURONG WEST,2 ROOM,181B,BOON LAY DR,04 TO 06,47.0,Model A,2014,93 years 06 months,212000.0,93.5,11,2019,2,3,1,14,1.348806,103.70850324497816
9005,2019-11,JURONG WEST,2 ROOM,180B,BOON LAY DR,01 TO 03,47.0,Model A,2014,93 years 06 months,220000.0,93.5,11,2019,2,3,0,14,1.3479392,103.70918325895548
9006,2019-11,JURONG WEST,2 ROOM,180A,BOON LAY DR,01 TO 03,47.0,Model A,2014,93 years 06 months,221000.0,93.5,11,2019,2,3,0,14,1.3476549,103.70879988804776
9007,2019-11,JURONG WEST,3 ROOM,181B,BOON LAY DR,01 TO 03,68.0,Model A,2014,93 years 06 months,287000.0,93.5,11,2019,3,3,0,14,1.348806,103.70850324497816
9008,2019-11,JURONG WEST,3 ROOM,180A,BOON LAY DR,04 TO 06,68.0,Model A,2014,93 years 06 months,300000.0,93.5,11,2019,3,3,1,14,1.3476549,103.70879988804776
9009,2019-11,JURONG WEST,3 ROOM,197B,BOON LAY DR,10 TO 12,68.0,Model A,2015,94 years 05 months,342000.0,94.41666666666669,11,2019,3,3,3,14,1.34391305,103.71343915818494
9010,2019-11,JURONG WEST,3 ROOM,138D,YUAN CHING RD,10 TO 12,67.0,DBSS,2014,93 years 10 months,430000.0,93.83333333333331,11,2019,3,1,3,14,1.3268708,103.7253611
9011,2019-11,JURONG WEST,3 ROOM,138D,YUAN CHING RD,07 TO 09,67.0,DBSS,2014,93 years 10 months,440000.0,93.83333333333331,11,2019,3,1,2,14,1.3268708,103.7253611
9013,2019-11,JURONG WEST,4 ROOM,180C,BOON LAY DR,01 TO 03,93.0,Model A,2014,93 years 06 months,400000.0,93.5,11,2019,4,3,0,14,1.3483782,103.70880132258957
9014,2019-11,JURONG WEST,4 ROOM,196A,BOON LAY DR,04 TO 06,93.0,Model A,2015,94 years 06 months,425000.0,94.5,11,2019,4,3,1,14,1.3429782,103.71383507335466
9015,2019-11,JURONG WEST,4 ROOM,183C,BOON LAY AVE,13 TO 15,92.0,Model A,2015,94 years 02 months,438000.0,94.16666666666669,11,2019,4,3,4,14,1.3485771,103.7093212635585
9016,2019-11,JURONG WEST,4 ROOM,175C,YUNG KUANG RD,10 TO 12,93.0,Premium Apartment,2015,94 years 07 months,440000.0,94.58333333333331,11,2019,4,4,3,14,1.3327886,103.721636
9017,2019-11,JURONG WEST,4 ROOM,183C,BOON LAY AVE,10 TO 12,92.0,Model A,2015,94 years 03 months,443000.0,94.25,11,2019,4,3,3,14,1.3485771,103.7093212635585
9018,2019-11,JURONG WEST,4 ROOM,197A,BOON LAY DR,16 TO 18,93.0,Model A,2015,94 years 06 months,495000.0,94.5,11,2019,4,3,5,14,1.34423255,103.71379558271354
9019,2019-11,JURONG WEST,5 ROOM,183D,BOON LAY AVE,10 TO 12,112.0,Improved,2015,94 years 02 months,505000.0,94.16666666666669,11,2019,5,2,3,14,1.3490899500000002,103.7090720996214
9020,2019-11,JURONG WEST,5 ROOM,197D,BOON LAY DR,04 TO 06,113.0,Improved,2015,94 years 05 months,525000.0,94.41666666666669,11,2019,5,2,1,14,1.34347875,103.7140093760473
9021,2019-11,JURONG WEST,5 ROOM,339B,KANG CHING RD,10 TO 12,112.0,Improved,2012,91 years 05 months,530000.0,91.41666666666669,11,2019,5,2,3,14,1.338166,103.72106510715685
9022,2019-11,JURONG WEST,5 ROOM,175A,YUNG KUANG RD,10 TO 12,113.0,Premium Apartment,2015,94 years 07 months,530000.0,94.58333333333331,11,2019,5,4,3,14,1.3320486,103.72171347353324
9023,2019-11,JURONG WEST,5 ROOM,175A,YUNG KUANG RD,01 TO 03,113.0,Premium Apartment,2015,94 years 07 months,550000.0,94.58333333333331,11,2019,5,4,0,14,1.3320486,103.72171347353324
9024,2019-11,JURONG WEST,5 ROOM,197C,BOON LAY DR,10 TO 12,113.0,Improved,2015,94 years 05 months,560000.0,94.41666666666669,11,2019,5,2,3,14,1.34346565,103.7136829468132
9025,2019-11,JURONG WEST,5 ROOM,175A,YUNG KUANG RD,19 TO 21,116.0,Premium Apartment,2015,94 years 06 months,590000.0,94.5,11,2019,5,4,6,14,1.3320486,103.72171347353324
9026,2019-11,JURONG WEST,5 ROOM,138A,YUAN CHING RD,04 TO 06,105.0,DBSS,2014,93 years 10 months,650000.0,93.83333333333331,11,2019,5,1,1,14,1.3268708,103.7253611
9027,2019-11,KALLANG/WHAMPOA,4 ROOM,38C,BENDEMEER RD,04 TO 06,89.0,Model A,2012,91 years 06 months,558000.0,91.5,11,2019,4,3,1,15,1.3211985,103.86682617446594
9028,2019-11,KALLANG/WHAMPOA,4 ROOM,38A,BENDEMEER RD,13 TO 15,92.0,Model A,2012,91 years 06 months,725500.0,91.5,11,2019,4,3,4,15,1.3201502,103.8668455178284
9029,2019-11,KALLANG/WHAMPOA,4 ROOM,38D,BENDEMEER RD,19 TO 21,92.0,Model A,2012,91 years 06 months,760000.0,91.5,11,2019,4,3,6,15,1.3217506,103.86680736617852
9030,2019-11,KALLANG/WHAMPOA,4 ROOM,8,BOON KENG RD,16 TO 18,95.0,DBSS,2011,90 years 02 months,820000.0,90.16666666666669,11,2019,4,1,5,15,1.3164065,103.861626131257
9031,2019-11,KALLANG/WHAMPOA,4 ROOM,7,BOON KENG RD,16 TO 18,95.0,DBSS,2011,90 years 04 months,840000.0,90.33333333333331,11,2019,4,1,5,15,1.31677585,103.86189918155178
9032,2019-11,KALLANG/WHAMPOA,4 ROOM,8,BOON KENG RD,25 TO 27,94.0,DBSS,2011,90 years 03 months,846888.0,90.25,11,2019,4,1,8,15,1.3164065,103.861626131257
9036,2019-11,PASIR RIS,3 ROOM,528A,PASIR RIS ST 51,01 TO 03,68.0,Model A,2015,94 years 09 months,370000.0,94.75,11,2019,3,3,0,16,1.37024415,103.94797883887787
9037,2019-11,PASIR RIS,3 ROOM,527C,PASIR RIS ST 51,10 TO 12,68.0,Model A,2015,94 years 08 months,380000.0,94.66666666666669,11,2019,3,3,3,16,1.3694536,103.94797924102188
9038,2019-11,PASIR RIS,3 ROOM,528A,PASIR RIS ST 51,10 TO 12,68.0,Model A,2015,94 years 08 months,398000.0,94.66666666666669,11,2019,3,3,3,16,1.37024415,103.94797883887787
9039,2019-11,PASIR RIS,4 ROOM,527A,PASIR RIS ST 51,01 TO 03,93.0,Model A,2015,94 years 08 months,500000.0,94.66666666666669,11,2019,4,3,0,16,1.3685065,103.9476750845024
9040,2019-11,PASIR RIS,4 ROOM,527A,PASIR RIS ST 51,10 TO 12,93.0,Model A,2015,94 years 08 months,520000.0,94.66666666666669,11,2019,4,3,3,16,1.3685065,103.9476750845024
9041,2019-11,PASIR RIS,4 ROOM,526A,PASIR RIS ST 51,10 TO 12,93.0,Model A,2015,94 years 08 months,520000.0,94.66666666666669,11,2019,4,3,3,16,1.3675824,103.94706515191436
9042,2019-11,PASIR RIS,4 ROOM,524B,PASIR RIS ST 51,10 TO 12,93.0,Model A,2015,94 years 08 months,525000.0,94.66666666666669,11,2019,4,3,3,16,1.37099675,103.94747409761904
9043,2019-11,PASIR RIS,4 ROOM,525C,PASIR RIS ST 51,07 TO 09,93.0,Model A,2015,94 years 08 months,532000.0,94.66666666666669,11,2019,4,3,2,16,1.3700931,103.94757547001232
9044,2019-11,PASIR RIS,4 ROOM,524B,PASIR RIS ST 51,07 TO 09,93.0,Model A,2015,94 years 09 months,545000.0,94.75,11,2019,4,3,2,16,1.37099675,103.94747409761904
9045,2019-11,PASIR RIS,4 ROOM,524B,PASIR RIS ST 51,07 TO 09,93.0,Model A,2015,94 years 08 months,550000.0,94.66666666666669,11,2019,4,3,2,16,1.37099675,103.94747409761904
9046,2019-11,PASIR RIS,4 ROOM,524B,PASIR RIS ST 51,07 TO 09,93.0,Model A,2015,94 years 09 months,550000.0,94.75,11,2019,4,3,2,16,1.37099675,103.94747409761904
9047,2019-11,PASIR RIS,4 ROOM,528B,PASIR RIS ST 51,10 TO 12,93.0,Model A,2015,94 years 09 months,580000.0,94.75,11,2019,4,3,3,16,1.3706511,103.94812842330498
9048,2019-11,PASIR RIS,5 ROOM,525B,PASIR RIS ST 51,07 TO 09,113.0,Improved,2015,94 years 08 months,625000.0,94.66666666666669,11,2019,5,2,2,16,1.3696739999999998,103.94742796229676
9049,2019-11,PASIR RIS,5 ROOM,528C,PASIR RIS ST 51,10 TO 12,113.0,Improved,2015,94 years 08 months,635000.0,94.66666666666669,11,2019,5,2,3,16,1.37104585,103.94813306186867
9050,2019-11,PASIR RIS,5 ROOM,526D,PASIR RIS ST 51,10 TO 12,113.0,Improved,2015,94 years 08 months,640000.0,94.66666666666669,11,2019,5,2,3,16,1.36880055,103.94740832894584
9051,2019-11,PUNGGOL,2 ROOM,623B,PUNGGOL CTRL,01 TO 03,46.0,Model A,2014,93 years 06 months,230000.0,93.5,11,2019,2,3,0,17,1.39946585,103.91183081901764
9052,2019-11,PUNGGOL,2 ROOM,210C,PUNGGOL PL,13 TO 15,46.0,Model A,2014,94 years 02 months,240000.0,94.16666666666669,11,2019,2,3,4,17,1.3996653499999998,103.8998812698095
9053,2019-11,PUNGGOL,2 ROOM,209C,PUNGGOL PL,04 TO 06,46.0,Model A,2014,94 years 01 month,245000.0,94.08333333333331,11,2019,2,3,1,17,1.39929405,103.90077231957416
9054,2019-11,PUNGGOL,2 ROOM,622A,PUNGGOL CTRL,13 TO 15,46.0,Model A,2014,93 years 06 months,247000.0,93.5,11,2019,2,3,4,17,1.4000372,103.91108558650944
9055,2019-11,PUNGGOL,2 ROOM,210C,PUNGGOL PL,07 TO 09,46.0,Model A,2014,94 years 01 month,250000.0,94.08333333333331,11,2019,2,3,2,17,1.3996653499999998,103.8998812698095
9056,2019-11,PUNGGOL,2 ROOM,624C,PUNGGOL CTRL,16 TO 18,46.0,Model A,2014,93 years 05 months,273000.0,93.41666666666669,11,2019,2,3,5,17,1.4004919500000002,103.91202070486516
9057,2019-11,PUNGGOL,3 ROOM,622C,PUNGGOL CTRL,04 TO 06,69.0,Model A,2014,93 years 05 months,320000.0,93.41666666666669,11,2019,3,3,1,17,1.40072155,103.91076839507788
9058,2019-11,PUNGGOL,3 ROOM,209B,PUNGGOL PL,01 TO 03,67.0,Model A,2014,94 years 02 months,322000.0,94.16666666666669,11,2019,3,3,0,17,1.39981635,103.90108815175736
9059,2019-11,PUNGGOL,3 ROOM,266B,PUNGGOL WAY,04 TO 06,67.0,Model A,2015,94 years 07 months,330000.0,94.58333333333331,11,2019,3,3,1,17,1.4055122,103.89791486324783
9060,2019-11,PUNGGOL,3 ROOM,601D,PUNGGOL CTRL,10 TO 12,70.0,Model A,2012,91 years 09 months,330000.0,91.75,11,2019,3,3,3,17,1.4029802,103.90765647513112
9061,2019-11,PUNGGOL,3 ROOM,208C,PUNGGOL PL,07 TO 09,67.0,Model A,2014,93 years 07 months,340000.0,93.58333333333331,11,2019,3,3,2,17,1.40090365,103.90115038117035
9062,2019-11,PUNGGOL,3 ROOM,259B,PUNGGOL FIELD,04 TO 06,68.0,Model A,2016,95 years 07 months,342000.0,95.58333333333331,11,2019,3,3,1,17,1.4039628,103.8952956011628
9063,2019-11,PUNGGOL,3 ROOM,623C,PUNGGOL CTRL,13 TO 15,69.0,Model A,2014,93 years 06 months,358000.0,93.5,11,2019,3,3,4,17,1.399735,103.91145876910468
9064,2019-11,PUNGGOL,3 ROOM,259B,PUNGGOL FIELD,07 TO 09,68.0,Model A,2016,95 years 07 months,360000.0,95.58333333333331,11,2019,3,3,2,17,1.4039628,103.8952956011628
9065,2019-11,PUNGGOL,3 ROOM,209C,PUNGGOL PL,10 TO 12,67.0,Model A,2014,94 years 01 month,360000.0,94.08333333333331,11,2019,3,3,3,17,1.39929405,103.90077231957416
9066,2019-11,PUNGGOL,3 ROOM,312A,SUMANG LINK,10 TO 12,68.0,Model A,2015,94 years 07 months,360000.0,94.58333333333331,11,2019,3,3,3,17,1.4110086,103.9003954
9067,2019-11,PUNGGOL,3 ROOM,313A,SUMANG LINK,07 TO 09,68.0,Model A,2015,94 years 07 months,363000.0,94.58333333333331,11,2019,3,3,2,17,1.40987365,103.90177842023417
9068,2019-11,PUNGGOL,3 ROOM,208C,PUNGGOL PL,07 TO 09,67.0,Model A,2014,93 years 07 months,365000.0,93.58333333333331,11,2019,3,3,2,17,1.40090365,103.90115038117035
9069,2019-11,PUNGGOL,3 ROOM,261A,PUNGGOL WAY,10 TO 12,68.0,Model A,2016,95 years 08 months,365000.0,95.66666666666669,11,2019,3,3,3,17,1.4059853,103.89693148881402
9070,2019-11,PUNGGOL,3 ROOM,212B,PUNGGOL WALK,13 TO 15,67.0,Model A,2015,94 years 05 months,370000.0,94.41666666666669,11,2019,3,3,4,17,1.4004542,103.89937406735528
9071,2019-11,PUNGGOL,3 ROOM,312A,SUMANG LINK,16 TO 18,68.0,Model A,2015,94 years 07 months,373000.0,94.58333333333331,11,2019,3,3,5,17,1.4110086,103.9003954
9072,2019-11,PUNGGOL,3 ROOM,212B,PUNGGOL WALK,13 TO 15,67.0,Model A,2015,94 years 05 months,385000.0,94.41666666666669,11,2019,3,3,4,17,1.4004542,103.89937406735528
9073,2019-11,PUNGGOL,4 ROOM,613B,PUNGGOL DR,04 TO 06,93.0,Model A,2012,92 years 01 month,400000.0,92.08333333333331,11,2019,4,3,1,17,1.40432085,103.90833461879365
9074,2019-11,PUNGGOL,4 ROOM,213A,PUNGGOL WALK,04 TO 06,93.0,Model A,2015,94 years 05 months,405000.0,94.41666666666669,11,2019,4,3,1,17,1.40028945,103.8983544869873
9075,2019-11,PUNGGOL,4 ROOM,301D,PUNGGOL PL,01 TO 03,93.0,Premium Apartment,2011,90 years 04 months,418888.0,90.33333333333331,11,2019,4,4,0,17,1.4064548,103.906375
9076,2019-11,PUNGGOL,4 ROOM,619A,PUNGGOL DR,04 TO 06,93.0,Premium Apartment,2013,92 years 11 months,422000.0,92.91666666666669,11,2019,4,4,1,17,1.4026646,103.91149308845556
9077,2019-11,PUNGGOL,4 ROOM,168C,PUNGGOL FIELD,16 TO 18,93.0,Model A,2014,93 years 06 months,434800.0,93.5,11,2019,4,3,5,17,1.4025016,103.899369
9078,2019-11,PUNGGOL,4 ROOM,168C,PUNGGOL FIELD,13 TO 15,92.0,Model A,2014,93 years 06 months,435000.0,93.5,11,2019,4,3,4,17,1.4025016,103.899369
9080,2019-11,PUNGGOL,4 ROOM,623A,PUNGGOL CTRL,16 TO 18,95.0,Model A,2014,93 years 06 months,448000.0,93.5,11,2019,4,3,5,17,1.39986885,103.91194957707894
9081,2019-11,PUNGGOL,4 ROOM,619D,PUNGGOL DR,04 TO 06,93.0,Premium Apartment,2013,92 years 10 months,448000.0,92.83333333333331,11,2019,4,4,1,17,1.402195,103.91111034662886
9082,2019-11,PUNGGOL,4 ROOM,273D,PUNGGOL PL,04 TO 06,93.0,Premium Apartment,2013,92 years 08 months,452000.0,92.66666666666669,11,2019,4,4,1,17,1.40262495,103.9014794516021
9083,2019-11,PUNGGOL,4 ROOM,615A,EDGEFIELD PLAINS,13 TO 15,92.0,Model A,2012,92 years 02 months,455000.0,92.16666666666669,11,2019,4,3,4,17,1.4013995,103.9094513
9084,2019-11,PUNGGOL,4 ROOM,615B,EDGEFIELD PLAINS,07 TO 09,95.0,Model A,2012,92 years 01 month,455000.0,92.08333333333331,11,2019,4,3,2,17,1.4013995,103.9094513
